SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR,bureau_kredi_sayisi,bureau_farkli_kredi_turu,bureau_toplam_borc,bureau_aktif_kredi_sayisi,prev_basvuru_sayisi,prev_red_sayisi,prev_onay_sayisi,prev_kredi_farki_ort,son_basvuru_gunu,inst_toplam_taksit_sayisi,inst_ortalama_gecikme_gunu,inst_gecikmeli_odeme_sayisi,inst_eksik_odeme_sayisi,pos_kayit_sayisi,pos_biten_kredi_sayisi,pos_ortalama_gecikme_gunu,pos_max_gecikme_gunu,cc_kayit_sayisi,cc_ortalama_bakiye,cc_limit_kullanim_orani,cc_toplam_atm_cekimi
121748,1,Cash loans,F,false,true,0,171000.0,675000.0,32602.5,675000.0,Unaccompanied,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.026392000000000002,-20569,365243,-316.0,-3970,,1,0,0,1,0,0,,1.0,2,2,FRIDAY,10,0,0,0,0,0,0,XNA,,0.33990996726930689,0.4083588531230431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-215.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,8,2,94500.0,2,1,0,1,0.0,-215,6,-20.333333333333332,0,0,6,0,0.0,0,0,0.0,0.0,0.0
127123,0,Cash loans,F,true,true,1,270000.0,900000.0,26446.5,900000.0,Family,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.030755,-18324,-3088,-6595.0,-1872,2.0,1,1,0,1,0,0,,3.0,2,2,TUESDAY,14,0,0,0,0,0,0,Business Entity Type 3,0.66990504300379539,0.70480223204078918,0.30927535588420529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,2.0,0.0,-1202.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,3.0,15,2,1958418.0,2,3,1,1,8313.0,-215,25,-8.2000000000000011,0,0,23,0,0.0,0,0,0.0,0.0,0.0
134736,0,Cash loans,M,false,false,0,180000.0,1078200.0,38331.0,900000.0,Other_A,Working,Secondary / secondary special,Single / not married,Municipal apartment,0.020713,-16745,-2122,-7207.0,-242,,1,1,1,1,0,0,Laborers,1.0,3,3,MONDAY,8,0,0,0,0,1,1,Business Entity Type 3,0.29718371649866193,0.19774343684365947,0.59545620290914913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,-361.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,112365.0,0,1,0,1,12523.5,-361,10,-8.7999999999999989,0,0,11,1,0.0,0,0,0.0,0.0,0.0
135155,0,Cash loans,F,false,true,0,247500.0,225000.0,15034.5,225000.0,Unaccompanied,Commercial associate,Higher education,Widow,House / apartment,0.003069,-24092,-12844,-702.0,-4629,,1,1,0,1,0,0,Managers,1.0,3,3,FRIDAY,12,0,0,0,0,0,0,Kindergarten,0.9382503128832812,0.64659864253190524,0.31547215492577346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1941.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,2,1,2308383.0,1,2,0,2,-24797.25,-49,4,-12.75,0,0,5,0,0.0,0,0,0.0,0.0,0.0
141039,0,Cash loans,F,false,true,1,63000.0,188685.0,14944.5,157500.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,Rented apartment,0.004849,-12651,-581,-6502.0,-4915,,1,1,0,1,0,0,High skill tech staff,3.0,2,2,TUESDAY,10,0,0,0,0,0,0,Business Entity Type 2,,0.2501298187517399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-443.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0.0,0,2,0,2,-5251.5,-74,8,-8.5,0,0,9,1,0.0,0,0,0.0,0.0,0.0
141196,0,Cash loans,F,false,true,1,112500.0,540000.0,29295.0,540000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.008068,-10069,-2103,-1443.0,-2009,,1,1,0,1,0,0,Medicine staff,3.0,3,3,THURSDAY,6,0,0,0,0,0,0,Medicine,0.26724457907543925,0.6199969390524761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,4.0,0.0,-93.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0.0,0,1,0,1,0.0,-390,5,-21.8,0,0,6,1,0.0,0,0,0.0,0.0,0.0
142553,1,Cash loans,M,false,false,1,76500.0,258709.5,20569.5,234000.0,"Spouse, partner",Working,Secondary / secondary special,Married,House / apartment,0.035792000000000004,-14217,-3609,-8225.0,-4933,,1,1,0,1,0,0,Laborers,3.0,2,2,TUESDAY,10,0,0,0,0,0,0,Construction,0.62032994647204631,0.6337192591801124,0.28078957438486052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1532.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,10,2,1267133.85,2,3,1,2,-2940.0,-256,14,-10.357142857142854,0,0,15,1,0.0,0,0,0.0,0.0,0.0
143572,0,Cash loans,M,true,true,1,225000.0,473760.0,51151.5,450000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.025164,-15630,-740,-1453.0,-5918,2.0,1,1,0,1,0,0,Drivers,3.0,2,2,THURSDAY,16,0,0,0,1,1,0,Self-employed,0.40918151353922422,0.77187492038657624,0.60411259980157206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-602.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,3,1,5481990.0,1,5,0,3,1058.4,-89,45,-11.022222222222224,0,0,8,0,0.0,0,19,20426.068421052631,0.088454769230769226,0.0
145369,0,Revolving loans,M,true,true,2,45000.0,135000.0,6750.0,135000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.020713,-12441,-684,-885.0,-3938,19.0,1,1,0,1,0,0,Security staff,4.0,3,3,TUESDAY,12,0,0,0,0,0,0,Government,0.39522552766750257,0.43938387607343454,0.43650649909773742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-152.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,945000.0,1,1,0,1,3168.0,-152,4,-14.0,0,0,5,1,0.0,0,0,0.0,0.0,0.0
158992,0,Cash loans,F,true,false,0,175500.0,1223010.0,51817.5,1125000.0,Unaccompanied,Pensioner,Higher education,Married,House / apartment,0.0105,-20357,365243,-10716.0,-3620,4.0,1,0,0,1,0,0,,2.0,3,3,WEDNESDAY,15,0,0,0,0,0,0,XNA,,0.67472655069917942,0.60927566738944017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,0.0,9.0,0.0,-1849.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,13,2,2190375.0,3,12,2,9,262.12500000000011,-321,56,-19.714285714285722,1,0,67,9,0.0,0,0,0.0,0.0,0.0
164656,0,Cash loans,F,false,false,0,76500.0,855000.0,28386.0,855000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.0071200000000000013,-20911,365243,-3099.0,-4072,,1,0,0,1,0,0,,2.0,2,2,WEDNESDAY,10,0,0,0,0,0,0,XNA,,0.61270100644471692,0.53706995797915869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-2176.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.0,11,2,1354900.5,5,11,0,7,21360.190909090907,-138,63,-11.238095238095237,12,18,62,7,0.048387096774193561,2,0,0.0,0.0,0.0
165992,0,Cash loans,F,false,false,0,54000.0,454500.0,14661.0,454500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.006207,-18126,-3238,-5729.0,-1651,,1,1,0,1,0,0,Sales staff,2.0,2,2,SUNDAY,13,0,0,0,0,0,0,Government,0.83661712527132137,0.6745393504219841,0.49746888930527428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1191.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,3,1,579712.5,3,4,0,4,15328.125,-886,51,-5.68627450980392,9,8,51,2,0.0196078431372549,1,0,0.0,0.0,0.0
166007,0,Revolving loans,M,false,false,0,135000.0,405000.0,20250.0,405000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.035792000000000004,-21022,-7591,-2390.0,-3406,,1,1,0,1,0,0,Laborers,2.0,2,2,SATURDAY,12,0,0,0,0,0,0,Industry: type 3,,0.35728197361233577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-369.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0.0,0,2,1,1,7062.75,-369,12,-5.916666666666667,0,0,12,0,0.0,0,0,0.0,0.0,0.0
169013,0,Cash loans,M,false,false,0,180000.0,1350000.0,53541.0,1350000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.00823,-22376,365243,-9212.0,-3948,,1,0,0,1,1,0,,2.0,2,2,MONDAY,15,0,0,0,0,0,0,XNA,,0.67098648719480924,0.75440617317978953,,0.0176,0.9583,,,,0.0345,0.0833,,,,0.0115,,,,0.0183,0.9583,,,,0.0345,0.0833,,,,0.012,,,,0.0176,0.9583,,,,0.0345,0.0833,,,,0.0117,,,,,0.0091,"Stone, brick",false,0.0,0.0,0.0,0.0,-853.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,5,2,1760957.145,1,1,0,1,0.0,-853,8,1.7499999999999996,7,0,9,1,0.0,0,0,0.0,0.0,0.0
173280,0,Cash loans,F,false,true,0,81000.0,675000.0,22306.5,675000.0,Family,Pensioner,Secondary / secondary special,Married,House / apartment,0.028663,-21323,365243,-7170.0,-4735,,1,0,0,1,0,0,,2.0,2,2,SATURDAY,11,0,0,0,0,0,0,XNA,,0.42746851290489812,0.3962195720630885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-1376.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,3,1,309150.0,1,2,0,2,-1318.5,-1045,17,-6.117647058823529,0,0,19,1,0.0,0,0,0.0,0.0,0.0
177692,0,Revolving loans,F,false,true,0,90000.0,292500.0,14625.0,292500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.031329,-22530,365243,-489.0,-4559,,1,0,0,1,1,0,,2.0,2,2,THURSDAY,8,0,0,0,0,0,0,XNA,,0.69663975788414978,0.56560798141154922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-1425.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,2.0,1.0,5,1,1323091.575,1,3,0,2,4075.5,-84,23,-14.217391304347828,2,4,22,1,0.0,0,0,0.0,0.0,0.0
178121,1,Cash loans,F,false,true,0,202500.0,640080.0,29970.0,450000.0,Family,Working,Incomplete higher,Married,House / apartment,0.018634,-10339,-1114,-10096.0,-14,,1,1,0,1,0,0,Laborers,2.0,2,2,FRIDAY,13,0,0,0,0,0,0,Business Entity Type 2,0.1142423572776663,0.25490114138420561,0.62630427667493926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-335.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,6,1,259487.01,1,2,0,2,-8516.25,-163,15,-21.866666666666664,0,0,16,0,0.0,0,0,0.0,0.0,0.0
186167,0,Cash loans,F,false,true,0,202500.0,1288350.0,37669.5,1125000.0,Family,Pensioner,Secondary / secondary special,Widow,House / apartment,0.028663,-23245,365243,-11600.0,-4339,,1,0,0,1,1,1,,1.0,2,2,TUESDAY,10,0,0,0,0,0,0,XNA,,0.4015816933081286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1610.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,6.0,4,1,1406236.5,2,32,22,5,76416.750000000015,-41,81,-17.135802469135804,2,0,85,4,0.0,0,0,0.0,0.0,0.0
186189,0,Cash loans,F,false,true,0,58500.0,382500.0,16335.0,382500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.015221,-22515,365243,-10840.0,-4163,,1,0,0,1,1,0,,2.0,2,2,SATURDAY,14,0,0,0,0,0,0,XNA,,0.50543029733823908,0.61099132808682943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,4.0,0.0,-15.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,1,1,67500.0,0,5,1,2,9801.0,-15,66,-5.7878787878787881,18,24,54,1,0.055555555555555559,2,0,0.0,0.0,0.0
191556,0,Cash loans,F,false,false,0,157500.0,808650.0,23643.0,675000.0,Unaccompanied,Working,Secondary / secondary special,Widow,House / apartment,0.020713,-20633,-3067,-12045.0,-3783,,1,1,1,1,1,0,Laborers,1.0,3,3,SATURDAY,17,0,0,0,0,1,1,Construction,,0.63991969426464834,0.70918910966535809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-2362.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,3,2,1155879.0,2,2,0,2,83081.25,-2362,93,-3.827956989247312,1,0,12,1,0.0,0,77,88664.093181818185,0.55168769090909109,325800.0
195410,0,Cash loans,F,false,true,3,90000.0,239850.0,23850.0,225000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.028663,-12433,-1047,-4338.0,-4159,,1,1,1,1,1,0,Sales staff,5.0,2,2,WEDNESDAY,8,0,0,0,0,0,0,Trade: type 7,0.34983351793435663,0.51164972928223651,0.64467945495859613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1787.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,9,2,472219.83,1,3,0,3,1195.5,-385,30,-6.6333333333333329,5,0,31,1,0.0,0,0,0.0,0.0,0.0
196277,0,Cash loans,F,false,true,0,180000.0,675000.0,34290.0,675000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.035792000000000004,-14692,-1021,-2157.0,-426,,1,1,1,1,1,0,,2.0,2,2,TUESDAY,13,0,0,0,0,0,0,Business Entity Type 3,0.5025397374751327,0.60771301112987353,0.2735646775174348,,,0.9796,,,,,,,,,0.0875,,,,,0.9796,,,,,,,,,0.0912,,,,,0.9796,,,,,,,,,0.0891,,,,,0.0688,,false,0.0,0.0,0.0,0.0,-813.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,282847.5,2,2,0,2,225000.0,-616,12,-14.833333333333332,0,0,14,1,0.0,0,19,0.0,0.0,0.0
205794,0,Cash loans,M,false,true,1,157500.0,679266.0,22041.0,567000.0,"Spouse, partner",Working,Secondary / secondary special,Married,House / apartment,0.009175,-14459,-280,-3356.0,-4785,,1,1,0,1,0,0,Laborers,3.0,2,2,SATURDAY,19,0,0,0,0,0,0,Self-employed,0.27114332996558643,0.76825856812963789,0.24585121382522959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-343.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,2.0,5,2,626678.19,5,6,0,3,942.0,-26,34,-7.5294117647058822,0,0,17,1,0.0,0,7,467608.53857142857,0.6112529915966386,312750.0
206736,0,Cash loans,F,false,true,0,67500.0,307557.0,13675.5,265500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.01885,-21418,365243,-1531.0,-4478,,1,0,0,1,0,0,,2.0,2,2,MONDAY,11,0,0,0,0,0,0,XNA,0.42902673049908319,0.29607519797895648,0.26786893584445393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,535500.0,2,0,0,0,,,0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0.0
209447,1,Cash loans,F,false,true,0,135000.0,640080.0,31261.5,450000.0,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.019688999999999998,-23645,365243,-5.0,-4025,,1,0,0,1,0,0,,1.0,2,2,THURSDAY,15,0,0,0,1,0,0,XNA,,0.29232459925565651,0.22888341670067305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1561.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.0,0.0,5.0,17,3,2367459.27,3,13,4,6,12888.692307692307,-195,85,-6.6588235294117641,20,25,77,6,0.44155844155844148,13,0,0.0,0.0,0.0
218866,0,Cash loans,M,false,false,0,135000.0,673875.0,21735.0,562500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.018029,-22765,365243,-1363.0,-4632,,1,0,0,1,1,0,,2.0,3,3,SUNDAY,10,0,0,0,0,0,0,XNA,,0.05534550461903668,0.55672742636301742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1084.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,6,2,2958952.5,4,2,0,2,85803.75,-895,70,-6.9,8,14,12,1,0.0,0,29,199140.13706896553,0.84989903973509939,361800.0
223200,0,Cash loans,F,false,true,1,180000.0,835380.0,40189.5,675000.0,Family,Working,Secondary / secondary special,Separated,House / apartment,0.00823,-15830,-1025,-4431.0,-4449,,1,1,0,1,0,0,Sales staff,2.0,2,2,WEDNESDAY,12,0,0,0,0,0,0,Self-employed,0.017394409406870846,0.053814376419105019,0.073965146117226738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,1.0,8,3,1021378.5,5,1,0,1,-3834.0,-592,14,-11.714285714285714,1,2,13,1,0.0,0,0,0.0,0.0,0.0
223654,0,Cash loans,F,false,false,0,157500.0,652500.0,36562.5,652500.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.014519999999999996,-11301,-1136,-3503.0,-249,,1,1,0,1,0,0,Cooking staff,1.0,2,2,MONDAY,12,0,0,0,0,1,1,Restaurant,,0.23310564933224531,0.68326883142322914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-986.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,2,1,180000.0,1,7,1,5,-1065.2142857142856,-187,32,-12.437499999999998,0,0,36,4,0.0,0,6,8158.665,0.032964303030303031,45000.0
238745,0,Cash loans,F,false,true,0,121500.0,225000.0,23184.0,225000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.006852,-19409,-2886,-2931.0,-2939,,1,1,1,1,1,0,Sales staff,1.0,3,3,TUESDAY,8,0,0,0,0,0,0,Self-employed,0.35695546427749625,0.3916234927151343,0.61612169088720792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-666.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,8,2,2401951.5,2,1,0,1,0.0,-551,13,-11.615384615384615,0,0,14,1,0.0,0,0,0.0,0.0,0.0
250231,0,Cash loans,M,true,true,2,202500.0,1312110.0,52168.5,1125000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.006852,-15577,-626,-2588.0,-4220,4.0,1,1,0,1,0,0,Managers,4.0,3,3,MONDAY,13,0,0,0,0,0,0,Security,,0.14115499246198279,0.68170587767201163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,-1098.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,9,2,4487706.63,4,4,1,3,11840.625,-749,24,-5.458333333333333,0,0,26,3,0.0,0,0,0.0,0.0,0.0
255325,0,Cash loans,M,true,true,0,90000.0,679500.0,19998.0,679500.0,Family,State servant,Secondary / secondary special,Married,House / apartment,0.00963,-20635,-8295,-5265.0,-4163,17.0,1,1,0,1,1,0,Laborers,2.0,2,2,SATURDAY,10,0,0,0,0,0,0,Postal,,0.60267624985474622,0.55494676853343228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1608.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,2.0,3.0,4,2,495000.0,1,5,0,2,-926.09999999999991,-17,21,-2.5238095238095237,6,0,23,1,0.0,0,0,0.0,0.0,0.0
259326,0,Cash loans,M,false,true,0,112500.0,634041.0,21082.5,481500.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.020246,-14696,-5407,-7666.0,-4464,,1,1,0,1,0,0,Laborers,2.0,3,3,TUESDAY,12,0,0,0,0,1,1,Industry: type 11,0.28754848104518432,0.20550796683020725,0.66585492196402118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1032.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,4.0,4,2,594164.025,1,4,0,4,3712.5,-127,21,-20.142857142857142,0,0,23,2,0.0,0,9,0.0,0.0,0.0
